AgeGroup,Attrition,Attrition_Reason,BusinessTravel,Department,EducationField,EmpID,EmployeeExperence,EnvironmentSatisfactionStatus,Gender,JobRole,MaritalStatus,Month,New_hire vs old,Over18,OverTime,PerformanceRating - Copy,Salary_Hike,SalarySlab,TotalWorkingStatus,Year
46-55,No,Salary,Travel_Rarely,Human Resources,Human Resources,RM1402,5-15,Fair,Male,Manager,Married,Feb,old,Y,Yes,Below Expectations,10.00%,15k+,Above 25,2023
46-55,No,Salary,Travel_Rarely,Human Resources,Human Resources,RM1402,5-15,Fair,Male,Manager,Married,Jun,old,Y,Yes,Below Expectations,10.00%,15k+,Above 25,2022
46-55,No,Salary,Travel_Rarely,Research & Development,Life Sciences,RM259,0-5,Fair,Male,Research Scientist,Married,Aug,NEW_Hire,Y,No,Below Expectations,1.00%,Upto 5k,0-10,2023
46-55,No,Salary,Travel_Rarely,Research & Development,Life Sciences,RM259,0-5,Fair,Male,Research Scientist,Married,Oct,NEW_Hire,Y,No,Below Expectations,1.00%,Upto 5k,0-10,2022
46-55,No,Salary,Travel_Rarely,Research & Development,Life Sciences,RM650,5-15,Poor,Female,Research Director,Single,Apr,old,Y,No,Below Expectations,12.00%,10k-15k,Above 25,2023
46-55,No,Salary,Travel_Rarely,Research & Development,Life Sciences,RM650,5-15,Poor,Female,Research Director,Single,May,old,Y,No,Below Expectations,12.00%,10k-15k,Above 25,2022
46-55,No,Salary,Travel_Rarely,Research & Development,Life Sciences,RM736,0-5,Good,Male,Healthcare Representative,Single,Feb,old,Y,No,Below Expectations,2.00%,Upto 5k,11-25,2022
46-55,No,Salary,Travel_Rarely,Research & Development,Life Sciences,RM736,0-5,Good,Male,Healthcare Representative,Single,Oct,old,Y,No,Below Expectations,2.00%,Upto 5k,11-25,2023
46-55,No,Salary,Travel_Rarely,Research & Development,Medical,RM771,0-5,Poor,Male,Research Director,Divorced,Apr,old,Y,No,Below Expectations,2.00%,15k+,11-25,2022
46-55,No,Salary,Travel_Rarely,Research & Development,Medical,RM771,0-5,Poor,Male,Research Director,Divorced,Jul,old,Y,No,Below Expectations,2.00%,15k+,11-25,2023
46-55,No,Salary,Travel_Rarely,Research & Development,Technical Degree,RM1045,0-5,Good,Male,Healthcare Representative,Married,Jan,old,Y,No,Below Expectations,3.00%,5k-10k,11-25,2022
46-55,No,Salary,Travel_Rarely,Research & Development,Technical Degree,RM1045,0-5,Good,Male,Healthcare Representative,Married,Jul,old,Y,No,Below Expectations,3.00%,5k-10k,11-25,2023
46-55,No,Salary,Travel_Rarely,Sales,Life Sciences,RM720,0-5,Poor,Female,Sales Executive,Single,Sep,NEW_Hire,Y,Yes,Below Expectations,9.00%,Upto 5k,0-10,2022
46-55,No,Salary,Travel_Rarely,Sales,Life Sciences,RM720,0-5,Poor,Female,Sales Executive,Single,Sep,NEW_Hire,Y,Yes,Below Expectations,9.00%,Upto 5k,0-10,2023
46-55,Yes,Attendance Issue,Non-Travel,Research & Development,Life Sciences,RM272,5-15,Good,Male,Manager,Married,Jan,NEW_Hire,Y,Yes,Below Expectations,10.00%,10k-15k,Above 25,2022
46-55,Yes,Attendance Issue,Non-Travel,Research & Development,Medical,RM1269,0-5,Good,Female,Manufacturing Director,Married,May,old,Y,Yes,Meet Expectations,3.00%,10k-15k,Above 25,2023
46-55,Yes,Attendance Issue,Non-Travel,Sales,Life Sciences,RM238,more than 15yr,Good,Male,Manager,Single,Jan,old,Y,Yes,Below Expectations,33.00%,15k+,Above 25,2023
46-55,Yes,Attendance Issue,Travel_Frequently,Research & Development,Life Sciences,RM1007,0-5,Good,Male,Laboratory Technician,Single,Jan,old,Y,No,Meet Expectations,4.00%,Upto 5k,11-25,2022
46-55,Yes,Attendance Issue,Travel_Frequently,Research & Development,Life Sciences,RM137,0-5,Good,Male,Manufacturing Director,Single,Oct,old,Y,No,Below Expectations,4.00%,10k-15k,11-25,2022
46-55,Yes,Attendance Issue,Travel_Frequently,Sales,Life Sciences,RM567,0-5,Excellent,Female,Sales Executive,Single,Feb,NEW_Hire,Y,Yes,Below Expectations,5.00%,5k-10k,0-10,2022
46-55,Yes,Attendance Issue,Travel_Rarely,Research & Development,Life Sciences,RM051,0-5,Good,Male,Laboratory Technician,Single,Jan,old,Y,Yes,Below Expectations,1.00%,5k-10k,11-25,2022
46-55,Yes,Attendance Issue,Travel_Rarely,Research & Development,Life Sciences,RM780,5-15,Good,Male,Research Scientist,Married,Apr,old,Y,Yes,Below Expectations,10.00%,Upto 5k,11-25,2022
46-55,Yes,Attendance Issue,Travel_Rarely,Research & Development,Medical,RM1299,0-5,Poor,Female,Healthcare Representative,Married,Oct,old,Y,No,Meet Expectations,9.00%,5k-10k,11-25,2022
46-55,Yes,Attendance Issue,Travel_Rarely,Research & Development,Medical,RM569,0-5,Poor,Male,Manager,Married,Aug,old,Y,Yes,Below Expectations,5.00%,15k+,11-25,2022
46-55,Yes,Attendance Issue,Travel_Rarely,Research & Development,Other,RM1177,0-5,Good,Female,Research Director,Married,Mar,old,Y,No,Below Expectations,4.00%,15k+,Above 25,2023
46-55,Yes,Attendance Issue,Travel_Rarely,Research & Development,Technical Degree,RM1276,0-5,Good,Female,Manager,Married,Mar,old,Y,No,Below Expectations,2.00%,10k-15k,11-25,2023
46-55,Yes,Attendance Issue,Travel_Rarely,Sales,Life Sciences,RM1334,0-5,Fair,Female,Sales Executive,Married,Nov,old,Y,No,Meet Expectations,8.00%,5k-10k,11-25,2022
46-55,Yes,Attendance Issue,Travel_Rarely,Sales,Life Sciences,RM1397,0-5,Good,Male,Sales Executive,Single,Mar,old,Y,Yes,Below Expectations,2.00%,10k-15k,11-25,2022
46-55,Yes,Attendance Issue,Travel_Rarely,Sales,Life Sciences,RM446,5-15,Good,Female,Manager,Single,Mar,old,Y,No,Meet Expectations,10.00%,15k+,Above 25,2023
46-55,Yes,Attendance Issue,Travel_Rarely,Sales,Life Sciences,RM948,0-5,Excellent,Male,Sales Executive,Single,Aug,NEW_Hire,Y,Yes,Below Expectations,8.00%,5k-10k,Above 25,2022
46-55,Yes,Attendance Issue,Travel_Rarely,Sales,Marketing,RM037,0-5,Good,Male,Sales Representative,Married,Jul,NEW_Hire,Y,Yes,Below Expectations,3.00%,Upto 5k,0-10,2022
46-55,Yes,Attendance Issue,Travel_Rarely,Sales,Marketing,RM617,5-15,Good,Female,Manager,Married,Jul,old,Y,No,Below Expectations,20.00%,15k+,Above 25,2023
46-55,Yes,Attendance Issue,Travel_Rarely,Sales,Marketing,RM976,5-15,Good,Male,Sales Executive,Single,Aug,old,Y,Yes,Below Expectations,19.00%,10k-15k,11-25,2022
46-55,Yes,Carrer Change,Travel_Rarely,Sales,Technical Degree,RM1328,5-15,Good,Female,Sales Executive,Divorced,Sep,old,Y,No,Below Expectations,19.00%,10k-15k,11-25,2023
46-55,Yes,Education Related,Travel_Frequently,Research & Development,Life Sciences,RM107,0-5,Good,Female,Research Director,Married,Mar,old,Y,Yes,Below Expectations,8.00%,15k+,Above 25,2023
46-55,Yes,Education Related,Travel_Frequently,Research & Development,Medical,RM111,5-15,Good,Female,Healthcare Representative,Single,Feb,old,Y,No,Meet Expectations,13.00%,5k-10k,11-25,2023
46-55,Yes,Education Related,Travel_Rarely,Sales,Marketing,RM1032,0-5,Good,Male,Sales Executive,Divorced,Jun,old,Y,No,Below Expectations,7.00%,10k-15k,Above 25,2022
46-55,Yes,Family Reason,Travel_Rarely,Research & Development,Life Sciences,RM1398,0-5,Good,Female,Research Scientist,Married,Sep,NEW_Hire,Y,No,Below Expectations,4.00%,Upto 5k,0-10,2023
46-55,Yes,Not metting Probation Stand,Non-Travel,Research & Development,Life Sciences,RM654,more than 15yr,Good,Male,Manager,Divorced,Apr,old,Y,No,Below Expectations,31.00%,15k+,Above 25,2023
46-55,Yes,Not metting Probation Stand,Travel_Frequently,Sales,Life Sciences,RM1224,more than 15yr,Fair,Male,Sales Executive,Married,Jun,old,Y,No,Below Expectations,23.00%,10k-15k,11-25,2022
46-55,Yes,Not metting Probation Stand,Travel_Frequently,Sales,Life Sciences,RM1453,0-5,Excellent,Male,Sales Executive,Divorced,Feb,old,Y,No,Below Expectations,6.00%,5k-10k,11-25,2022
46-55,Yes,Not metting Probation Stand,Travel_Frequently,Sales,Medical,RM1205,0-5,Poor,Female,Sales Representative,Married,Mar,old,Y,Yes,Below Expectations,9.00%,Upto 5k,11-25,2022
46-55,Yes,Not metting Probation Stand,Travel_Rarely,Research & Development,Medical,RM318,0-5,Fair,Male,Research Scientist,Married,Jan,old,Y,No,Below Expectations,8.00%,Upto 5k,11-25,2022
46-55,Yes,Not metting Probation Stand,Travel_Rarely,Research & Development,Other,RM678,more than 15yr,Good,Female,Laboratory Technician,Married,May,old,Y,No,Below Expectations,26.00%,5k-10k,Above 25,2023
46-55,Yes,Not metting Probation Stand,Travel_Rarely,Sales,Marketing,RM1462,0-5,Poor,Male,Sales Executive,Divorced,Jul,old,Y,Yes,Below Expectations,3.00%,10k-15k,11-25,2022
46-55,Yes,Not metting Probation Stand,Travel_Rarely,Sales,Marketing,RM1462,0-5,Poor,Male,Sales Executive,Divorced,Jun,old,Y,Yes,Below Expectations,3.00%,10k-15k,11-25,2022
46-55,Yes,Not metting Probation Stand,Travel_Rarely,Sales,Marketing,RM608,0-5,Fair,Female,Sales Executive,Married,Aug,NEW_Hire,Y,No,Below Expectations,9.00%,5k-10k,0-10,2022
46-55,Yes,Not metting Probation Stand,Travel_Rarely,Sales,Marketing,RM750,more than 15yr,Good,Female,Manager,Married,Oct,old,Y,No,Below Expectations,32.00%,15k+,Above 25,2022
46-55,Yes,Not metting Probation Stand,Travel_Rarely,Sales,Marketing,RM811,5-15,Good,Male,Manager,Married,Nov,old,Y,No,Below Expectations,12.00%,15k+,11-25,2023
46-55,Yes,Not metting Probation Stand,Travel_Rarely,Sales,Medical,RM090,0-5,Fair,Male,Sales Executive,Single,Apr,NEW_Hire,Y,No,Below Expectations,9.00%,5k-10k,0-10,2022
46-55,Yes,Not metting Probation Stand,Travel_Rarely,Sales,Medical,RM609,0-5,Fair,Male,Sales Executive,Single,Aug,old,Y,No,Below Expectations,9.00%,5k-10k,11-25,2022
46-55,Yes,Poor Performance,Travel_Frequently,Sales,Other,RM802,0-5,Poor,Male,Sales Executive,Single,May,NEW_Hire,Y,Yes,Below Expectations,0.00%,Upto 5k,0-10,2022
46-55,Yes,Poor Performance,Travel_Frequently,Sales,Technical Degree,RM529,0-5,Excellent,Male,Sales Executive,Married,May,old,Y,Yes,Below Expectations,4.00%,5k-10k,11-25,2022
46-55,Yes,Poor Performance,Travel_Rarely,Research & Development,Technical Degree,RM1112,more than 15yr,Fair,Female,Manufacturing Director,Married,Sep,old,Y,No,Below Expectations,33.00%,10k-15k,Above 25,2022
55+,No,Attendance Issue,Non-Travel,Research & Development,Life Sciences,RM1442,5-15,Fair,Male,Healthcare Representative,Divorced,Nov,old,Y,No,Meet Expectations,13.00%,5k-10k,11-25,2023
55+,No,Attendance Issue,Non-Travel,Research & Development,Life Sciences,RM1442,5-15,Fair,Male,Healthcare Representative,Divorced,Oct,old,Y,No,Meet Expectations,13.00%,5k-10k,11-25,2022
55+,No,Attendance Issue,Non-Travel,Research & Development,Life Sciences,RM309,0-5,Poor,Male,Healthcare Representative,Divorced,Jul,old,Y,Yes,Below Expectations,5.00%,5k-10k,11-25,2022
55+,No,Attendance Issue,Non-Travel,Research & Development,Life Sciences,RM309,0-5,Poor,Male,Healthcare Representative,Divorced,Oct,old,Y,Yes,Below Expectations,5.00%,5k-10k,11-25,2023
55+,No,Attendance Issue,Travel_Frequently,Sales,Life Sciences,RM071,0-5,Good,Female,Sales Executive,Single,Jan,old,Y,No,Below Expectations,4.00%,5k-10k,11-25,2023
55+,No,Attendance Issue,Travel_Frequently,Sales,Life Sciences,RM071,0-5,Good,Female,Sales Executive,Single,Jul,old,Y,No,Below Expectations,4.00%,5k-10k,11-25,2022
55+,No,Attendance Issue,Travel_Frequently,Sales,Life Sciences,RM1047,0-5,Poor,Female,Manager,Divorced,Jun,old,Y,Yes,Below Expectations,5.00%,10k-15k,11-25,2023
55+,No,Attendance Issue,Travel_Rarely,Human Resources,Medical,RM233,0-5,Excellent,Male,Human Resources,Married,Jun,NEW_Hire,Y,No,Below Expectations,2.00%,Upto 5k,0-10,2022
55+,No,Attendance Issue,Travel_Rarely,Human Resources,Medical,RM233,0-5,Excellent,Male,Human Resources,Married,Mar,NEW_Hire,Y,No,Below Expectations,2.00%,Upto 5k,0-10,2023
55+,No,Attendance Issue,Travel_Rarely,Research & Development,Life Sciences,RM1054,5-15,Excellent,Male,Research Scientist,Married,Mar,old,Y,No,Meet Expectations,12.00%,Upto 5k,11-25,2022
55+,No,Attendance Issue,Travel_Rarely,Research & Development,Life Sciences,RM1054,5-15,Excellent,Male,Research Scientist,Married,May,old,Y,No,Meet Expectations,12.00%,Upto 5k,11-25,2023
55+,No,Attendance Issue,Travel_Rarely,Research & Development,Life Sciences,RM164,0-5,Fair,Male,Healthcare Representative,Divorced,Jul,old,Y,Yes,Below Expectations,5.00%,5k-10k,11-25,2022
55+,No,Attendance Issue,Travel_Rarely,Research & Development,Life Sciences,RM164,0-5,Fair,Male,Healthcare Representative,Divorced,May,old,Y,Yes,Below Expectations,5.00%,5k-10k,11-25,2023
55+,No,Attendance Issue,Travel_Rarely,Research & Development,Medical,RM1004,0-5,Poor,Male,Manufacturing Director,Single,Oct,NEW_Hire,Y,No,Meet Expectations,9.00%,5k-10k,Above 25,2023
55+,No,Attendance Issue,Travel_Rarely,Research & Development,Medical,RM1210,0-5,Fair,Male,Healthcare Representative,Divorced,Feb,old,Y,No,Meet Expectations,1.00%,10k-15k,11-25,2022
55+,No,Attendance Issue,Travel_Rarely,Research & Development,Medical,RM1210,0-5,Fair,Male,Healthcare Representative,Divorced,Feb,old,Y,No,Meet Expectations,1.00%,10k-15k,11-25,2023
55+,No,Attendance Issue,Travel_Rarely,Research & Development,Medical,RM361,0-5,Poor,Male,Healthcare Representative,Married,Aug,old,Y,No,Below Expectations,3.00%,5k-10k,11-25,2023
55+,No,Attendance Issue,Travel_Rarely,Research & Development,Medical,RM361,0-5,Poor,Male,Healthcare Representative,Married,Oct,old,Y,No,Below Expectations,3.00%,5k-10k,11-25,2022
55+,No,Attendance Issue,Travel_Rarely,Research & Development,Technical Degree,RM852,0-5,Poor,Female,Manager,Divorced,Jan,old,Y,No,Below Expectations,5.00%,15k+,Above 25,2023
55+,No,Attendance Issue,Travel_Rarely,Research & Development,Technical Degree,RM852,0-5,Poor,Female,Manager,Divorced,Jun,old,Y,No,Below Expectations,5.00%,15k+,Above 25,2022
55+,No,Attendance Issue,Travel_Rarely,Sales,Life Sciences,RM1375,0-5,Poor,Female,Manager,Married,Jul,old,Y,Yes,Below Expectations,1.00%,15k+,Above 25,2022
55+,No,Attendance Issue,Travel_Rarely,Sales,Life Sciences,RM1375,0-5,Poor,Female,Manager,Married,Jul,old,Y,Yes,Below Expectations,1.00%,15k+,Above 25,2023
55+,No,Attendance Issue,Travel_Rarely,Sales,Life Sciences,RM898,0-5,Fair,Female,Sales Executive,Single,Jan,old,Y,No,Below Expectations,6.00%,5k-10k,11-25,2022
55+,No,Attendance Issue,Travel_Rarely,Sales,Life Sciences,RM898,0-5,Fair,Female,Sales Executive,Single,Oct,old,Y,No,Below Expectations,6.00%,5k-10k,11-25,2023
55+,No,Carrer Change,Travel_Frequently,Sales,Marketing,RM428,5-15,Fair,Female,Sales Executive,Married,Jan,old,Y,No,Below Expectations,18.00%,10k-15k,11-25,2022
55+,No,Carrer Change,Travel_Frequently,Sales,Marketing,RM428,5-15,Fair,Female,Sales Executive,Married,Sep,old,Y,No,Below Expectations,18.00%,10k-15k,11-25,2023
55+,No,Carrer Change,Travel_Rarely,Research & Development,Life Sciences,RM412,more than 15yr,Good,Female,Manager,Married,Sep,old,Y,No,Below Expectations,29.00%,15k+,Above 25,2022
55+,No,Education Related,Travel_Rarely,Research & Development,Medical,RM553,5-15,Fair,Male,Healthcare Representative,Married,Apr,old,Y,No,Below Expectations,10.00%,10k-15k,Above 25,2022
55+,No,Education Related,Travel_Rarely,Research & Development,Medical,RM553,5-15,Fair,Male,Healthcare Representative,Married,Jun,old,Y,No,Below Expectations,10.00%,10k-15k,Above 25,2023
55+,No,Education Related,Travel_Rarely,Sales,Marketing,RM537,0-5,Good,Male,Sales Executive,Single,Jan,NEW_Hire,Y,No,Below Expectations,2.00%,5k-10k,Above 25,2022
55+,No,Education Related,Travel_Rarely,Sales,Marketing,RM537,0-5,Good,Male,Sales Executive,Single,May,NEW_Hire,Y,No,Below Expectations,2.00%,5k-10k,Above 25,2023
55+,No,Education Related,Travel_Rarely,Sales,Medical,RM099,more than 15yr,Poor,Male,Sales Executive,Single,Jan,old,Y,No,Below Expectations,37.00%,10k-15k,Above 25,2023
55+,No,Education Related,Travel_Rarely,Sales,Medical,RM099,more than 15yr,Poor,Male,Sales Executive,Single,May,old,Y,No,Below Expectations,37.00%,10k-15k,Above 25,2022
55+,No,Education Related,Travel_Rarely,Sales,Technical Degree,RM759,0-5,Excellent,Male,Manager,Married,Aug,old,Y,Yes,Below Expectations,6.00%,10k-15k,11-25,2022
55+,No,Education Related,Travel_Rarely,Sales,Technical Degree,RM759,0-5,Excellent,Male,Manager,Married,Feb,old,Y,Yes,Below Expectations,6.00%,10k-15k,11-25,2023
55+,No,Family Reason,Travel_Rarely,Research & Development,Life Sciences,RM226,0-5,Fair,Male,Research Scientist,Married,Apr,NEW_Hire,Y,No,Below Expectations,1.00%,Upto 5k,0-10,2023
55+,No,Family Reason,Travel_Rarely,Research & Development,Life Sciences,RM226,0-5,Fair,Male,Research Scientist,Married,May,NEW_Hire,Y,No,Below Expectations,1.00%,Upto 5k,0-10,2022
55+,No,Family Reason,Travel_Rarely,Research & Development,Medical,RM920,0-5,Poor,Male,Manufacturing Director,Single,Jul,old,Y,No,Below Expectations,9.00%,10k-15k,11-25,2023
55+,No,Family Reason,Travel_Rarely,Research & Development,Medical,RM920,0-5,Poor,Male,Manufacturing Director,Single,Nov,old,Y,No,Below Expectations,9.00%,10k-15k,11-25,2022
55+,No,Not metting Probation Stand,Non-Travel,Human Resources,Human Resources,RM106,0-5,Fair,Female,Manager,Married,Jul,old,Y,No,Meet Expectations,3.00%,15k+,Above 25,2023
55+,No,Not metting Probation Stand,Non-Travel,Human Resources,Human Resources,RM106,0-5,Fair,Female,Manager,Married,Nov,old,Y,No,Meet Expectations,3.00%,15k+,Above 25,2022
55+,No,Not metting Probation Stand,Travel_Frequently,Research & Development,Life Sciences,RM1311,0-5,Good,Male,Research Director,Married,Oct,old,Y,Yes,Below Expectations,2.00%,15k+,11-25,2022
55+,No,Not metting Probation Stand,Travel_Frequently,Research & Development,Life Sciences,RM1311,0-5,Good,Male,Research Director,Married,Sep,old,Y,Yes,Below Expectations,2.00%,15k+,11-25,2023
55+,No,Not metting Probation Stand,Travel_Rarely,Research & Development,Life Sciences,RM086,0-5,Poor,Male,Manufacturing Director,Single,Aug,old,Y,No,Below Expectations,6.00%,5k-10k,Above 25,2023
55+,No,Not metting Probation Stand,Travel_Rarely,Research & Development,Life Sciences,RM086,0-5,Poor,Male,Manufacturing Director,Single,Jan,old,Y,No,Below Expectations,6.00%,5k-10k,Above 25,2022
55+,No,Not metting Probation Stand,Travel_Rarely,Research & Development,Life Sciences,RM1024,0-5,Good,Female,Research Scientist,Married,Jan,NEW_Hire,Y,No,Meet Expectations,3.00%,Upto 5k,0-10,2023
55+,No,Not metting Probation Stand,Travel_Rarely,Research & Development,Life Sciences,RM1024,0-5,Good,Female,Research Scientist,Married,Sep,NEW_Hire,Y,No,Meet Expectations,3.00%,Upto 5k,0-10,2022
55+,No,Not metting Probation Stand,Travel_Rarely,Research & Development,Life Sciences,RM1068,5-15,Fair,Male,Healthcare Representative,Married,Apr,old,Y,No,Below Expectations,11.00%,Upto 5k,11-25,2023
55+,No,Not metting Probation Stand,Travel_Rarely,Research & Development,Life Sciences,RM176,0-5,Fair,Female,Research Scientist,Divorced,Jul,old,Y,Yes,Below Expectations,2.00%,Upto 5k,11-25,2022
55+,No,Not metting Probation Stand,Travel_Rarely,Research & Development,Life Sciences,RM176,0-5,Fair,Female,Research Scientist,Divorced,May,old,Y,Yes,Below Expectations,2.00%,Upto 5k,11-25,2023
55+,No,Not metting Probation Stand,Travel_Rarely,Research & Development,Life Sciences,RM939,0-5,Good,Male,Research Scientist,Divorced,Jun,NEW_Hire,Y,No,Below Expectations,2.00%,Upto 5k,0-10,2022
55+,No,Not metting Probation Stand,Travel_Rarely,Research & Development,Life Sciences,RM939,0-5,Good,Male,Research Scientist,Divorced,Jun,NEW_Hire,Y,No,Below Expectations,2.00%,Upto 5k,0-10,2023
55+,No,Not metting Probation Stand,Travel_Rarely,Research & Development,Medical,RM007,0-5,Fair,Female,Laboratory Technician,Married,Jan,old,Y,Yes,Meet Expectations,1.00%,Upto 5k,11-25,2022
55+,No,Not metting Probation Stand,Travel_Rarely,Research & Development,Medical,RM007,0-5,Fair,Female,Laboratory Technician,Married,Jan,old,Y,Yes,Meet Expectations,1.00%,Upto 5k,11-25,2023
