Age band,Attrition,Attrition label,Business Travel,Curr as Manager,Department,Distance Status,Education,Education Field,Employee Number,Enviroment status,Gender,INR Salary,Job Role,job Satisfied,Job_satisfaction,Last promotion,Marital Status,Number Emp,Over Time,Percent Salary Hike,performance scale,Relationship Satisfaction,Stock Option Level,total working year status,Tranning time,Year,Year At Company,Year Current role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Near,Bachelor's Degree,Medical,1306,Happy,Male,₹ 1042800,IT Project Manager,Satisfied,Very Dissatisfied,6-10,Single,STAFF-1306,No,2200%,Exceed Expectations,4,0%,21-30,More than 3,2022,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Near,High School,Technical Degree,465,Abivalent,Female,₹ 1287360,Network Engineer,Dissatisfied,satisfied,6-10,Married,STAFF-465,No,1200%,Below Expectations,2,2%,0-10,0-3 Year,2020,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Associates Degree,Life Science,872,Very happy,Male,₹ 1531680, UI/UX Designer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-872,No,2200%,Meet Expectations,3,2%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Associates Degree,Life Science,1996,Very happy,Female,₹ 511440,Network Engineer,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-1996,No,1900%,Meet Expectations,1,1%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Associates Degree,Medical,1025,Very happy,Male,₹ 1869680,Database Administrator,Very Dissatisfied,Very satisfied,6-10,Single,STAFF-1025,No,1400%,Meet Expectations,3,0%,0-10,More than 3,2021,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Associates Degree,Medical,1787,Unhappy,Male,₹ 704000,Network Engineer,Very Dissatisfied,Very satisfied,6-10,Single,STAFF-1787,No,1400%,Outstanding,1,2%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Life Science,298,Very happy,Male,₹ 1173920, UI/UX Designer,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-298,No,1800%,Meet Expectations,2,0%,11-20,0-3 Year,2020,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Life Science,1301,Very happy,Male,₹ 378560,Cybersecurity Analyst,Dissatisfied,satisfied,6-10,Married,STAFF-1301,No,1100%,Meet Expectations,3,0%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Life Science,1961,Very happy,Male,₹ 917840,Network Engineer,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-1961,No,1400%,Meet Expectations,4,0%,11-20,0-3 Year,2022,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Marketing,241,Happy,Male,₹ 1115120,Cybersecurity Analyst,Very Satisfied,Dissatisfied,6-10,Married,STAFF-241,No,1800%,Exceed Expectations,2,1%,11-20,0-3 Year,2020,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Marketing,620,Very happy,Female,₹ 535840,IT Project Manager,Dissatisfied,satisfied,6-10,Married,STAFF-620,No,1600%,Meet Expectations,2,0%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Marketing,1179,Unhappy,Female,₹ 216480,Database Administrator,Very Satisfied,Dissatisfied,6-10,Divorced,STAFF-1179,No,1800%,Outstanding,2,1%,0-10,0-3 Year,2021,6-10 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Marketing,1477,Abivalent,Male,₹ 1396480,IT Project Manager,Dissatisfied,satisfied,6-10,Single,STAFF-1477,No,1400%,Below Expectations,2,2%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Medical,284,Very happy,Male,₹ 991360,Software Developer,Satisfied,Very Dissatisfied,6-10,Single,STAFF-284,No,1600%,Meet Expectations,3,1%,0-10,0-3 Year,2020,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Medical,1132,Happy,Female,₹ 701600,Network Engineer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1132,No,1500%,Exceed Expectations,4,0%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Medical,1482,Unhappy,Female,₹ 572160,Network Engineer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1482,Yes,1300%,Outstanding,2,2%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Bachelor's Degree,Technical Degree,2038,Very happy,Male,₹ 903040,Data Scientist,Dissatisfied,satisfied,6-10,Single,STAFF-2038,No,1400%,Meet Expectations,4,0%,0-10,More than 3,2022,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Doctoral Degree,Marketing,1515,Very happy,Female,₹ 1763920,Software Developer,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-1515,Yes,1700%,Meet Expectations,2,0%,11-20,More than 3,2022,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,High School,Marketing,1445,Unhappy,Female,₹ 1216880,Data Scientist,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1445,Yes,1200%,Outstanding,4,2%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Master's Degree,Life Science,507,Very happy,Male,₹ 473200,Software Developer,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-507,No,1200%,Meet Expectations,4,1%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Master's Degree,Life Science,1212,Abivalent,Female,₹ 2035200,Software Developer,Satisfied,Very Dissatisfied,6-10,Single,STAFF-1212,No,1200%,Below Expectations,4,3%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Master's Degree,Marketing,665,Happy,Female,₹ 2151520,Sale Representative,Satisfied,Very Dissatisfied,6-10,Married,STAFF-665,No,1100%,Exceed Expectations,1,0%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,0-5yr,IT Operations,Very Far,Master's Degree,Marketing,1502,Unhappy,Female,₹ 655360,Human Resource,Very Satisfied,Dissatisfied,6-10,Married,STAFF-1502,No,1100%,Outstanding,1,0%,0-10,More than 3,2022,0-5 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,Cybersecurity,Far,High School,Human Resources,286,Very happy,Female,₹ 616240,Software Developer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-286,No,1300%,Meet Expectations,2,0%,0-10,0-3 Year,2020,6-10 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,Cybersecurity,Near,Doctoral Degree,Human Resources,1539,Happy,Male,₹ 1956000, UI/UX Designer,Satisfied,Very Dissatisfied,0,Single,STAFF-1539,No,1300%,Exceed Expectations,2,0%,31 plus,0-3 Year,2022,More than 20,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,Cybersecurity,Very Far,Associates Degree,Marketing,727,Very happy,Female,₹ 1549840, UI/UX Designer,Satisfied,Very Dissatisfied,0-5,Divorced,STAFF-727,Yes,1500%,Meet Expectations,3,0%,0-10,More than 3,2021,6-10 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,Cybersecurity,Very Far,Bachelor's Degree,Human Resources,644,Very happy,Female,₹ 639920, UI/UX Designer,Satisfied,Very Dissatisfied,0-5,Single,STAFF-644,No,1100%,Meet Expectations,3,1%,31 plus,0-3 Year,2021,More than 20,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,Cybersecurity,Very Far,Bachelor's Degree,Life Science,417,Happy,Male,₹ 875360,Software Developer,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-417,No,1700%,Exceed Expectations,4,3%,11-20,More than 3,2020,11-20 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,Cybersecurity,Very Far,Bachelor's Degree,Other,692,Happy,Female,₹ 426800,Software Developer,Satisfied,Very Dissatisfied,0-5,Married,STAFF-692,No,2300%,Exceed Expectations,4,1%,11-20,0-3 Year,2021,11-20 Year,More than 10
Over 55yr,No,Current Employees,Occassionaly,5-15yr,Cybersecurity,Very Far,Bachelor's Degree,Technical Degree,207,Very happy,Male,₹ 1247120, UI/UX Designer,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-207,No,1400%,Meet Expectations,3,0%,0-10,0-3 Year,2020,6-10 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,Cybersecurity,Very Far,Master's Degree,Human Resources,125,Abivalent,Female,₹ 1944080, UI/UX Designer,Satisfied,Very Dissatisfied,0-5,Single,STAFF-125,No,1600%,Below Expectations,2,0%,11-20,0-3 Year,2020,11-20 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Far,Bachelor's Degree,Technical Degree,1701,Abivalent,Male,₹ 1627040,Software Developer,Satisfied,Very Dissatisfied,0-5,Divorced,STAFF-1701,No,1200%,Below Expectations,4,0%,0-10,0-3 Year,2022,6-10 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Near,Associates Degree,Life Science,824,Unhappy,Male,₹ 1902320,Cybersecurity Analyst,Dissatisfied,satisfied,6-10,Single,STAFF-824,No,2400%,Outstanding,3,1%,0-10,0-3 Year,2021,6-10 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Bachelor's Degree,Human Resources,1417,Unhappy,Male,₹ 1886160,IT Project Manager,Satisfied,Very Dissatisfied,6-10,Single,STAFF-1417,No,1200%,Outstanding,4,0%,0-10,0-3 Year,2022,6-10 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Bachelor's Degree,Medical,1918,Unhappy,Female,₹ 568160,Human Resource,Very Dissatisfied,Very satisfied,0-5,Single,STAFF-1918,No,1800%,Outstanding,1,1%,0-10,0-3 Year,2022,6-10 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Doctoral Degree,Medical,1618,Very happy,Female,₹ 306800,Software Developer,Satisfied,Very Dissatisfied,0-5,Single,STAFF-1618,No,1300%,Meet Expectations,4,3%,0-10,0-3 Year,2022,6-10 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Master's Degree,Other,483,Very happy,Male,₹ 1799600,Database Administrator,Dissatisfied,satisfied,6-10,Married,STAFF-483,No,1300%,Meet Expectations,1,1%,0-10,0-3 Year,2021,6-10 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Far,Associates Degree,Technical Degree,15,Very happy,Male,₹ 1014560, UI/UX Designer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-15,Yes,1200%,Meet Expectations,3,0%,0-10,0-3 Year,2020,6-10 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Far,Bachelor's Degree,Life Science,1244,Unhappy,Female,₹ 1150160, UI/UX Designer,Satisfied,Very Dissatisfied,0-5,Married,STAFF-1244,No,1400%,Outstanding,1,2%,0-10,0-3 Year,2021,6-10 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Far,Master's Degree,Medical,987,Abivalent,Male,₹ 540720,Sale Representative,Very Dissatisfied,Very satisfied,6-10,Divorced,STAFF-987,No,1900%,Below Expectations,1,0%,11-20,0-3 Year,2021,11-20 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Near,Bachelor's Degree,Life Science,605,Very happy,Female,₹ 556000,IT Project Manager,Very Satisfied,Dissatisfied,0-5,Single,STAFF-605,Yes,2100%,Meet Expectations,4,1%,0-10,More than 3,2021,6-10 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Near,Bachelor's Degree,Other,899,Happy,Female,₹ 730320,IT Project Manager,Satisfied,Very Dissatisfied,0-5,Single,STAFF-899,Yes,1600%,Exceed Expectations,2,0%,11-20,0-3 Year,2021,11-20 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Near,High School,Life Science,1859,Happy,Male,₹ 1691440,Data Scientist,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-1859,No,1700%,Exceed Expectations,4,2%,11-20,0-3 Year,2022,6-10 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Near,Master's Degree,Technical Degree,1728,Abivalent,Female,₹ 412080, UI/UX Designer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1728,No,1600%,Below Expectations,3,1%,11-20,0-3 Year,2022,6-10 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Associates Degree,Life Science,264,Happy,Male,₹ 1636960,Sale Representative,Dissatisfied,satisfied,0,Married,STAFF-264,No,2300%,Exceed Expectations,2,1%,21-30,0-3 Year,2020,11-20 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Associates Degree,Medical,195,Very happy,Female,₹ 1824960,IT Project Manager,Very Satisfied,Dissatisfied,6-10,Married,STAFF-195,Yes,1700%,Meet Expectations,3,3%,0-10,0-3 Year,2020,6-10 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Associates Degree,Technical Degree,1541,Happy,Female,₹ 395520,IT Project Manager,Satisfied,Very Dissatisfied,0-5,Single,STAFF-1541,No,2500%,Exceed Expectations,3,1%,11-20,More than 3,2022,11-20 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Life Science,184,Abivalent,Male,₹ 1118560,Software Developer,Very Satisfied,Dissatisfied,0-5,Married,STAFF-184,No,1900%,Below Expectations,3,0%,11-20,0-3 Year,2020,11-20 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Life Science,532,Happy,Male,₹ 1460480,Software Developer,Very Satisfied,Dissatisfied,0-5,Single,STAFF-532,No,1100%,Exceed Expectations,4,3%,31 plus,0-3 Year,2021,6-10 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Life Science,1267,Very happy,Male,₹ 700080,Software Developer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1267,No,1100%,Meet Expectations,1,1%,21-30,More than 3,2022,More than 20,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Technical Degree,314,Happy,Male,₹ 727680, UI/UX Designer,Very Satisfied,Dissatisfied,6-10,Divorced,STAFF-314,No,1400%,Exceed Expectations,3,0%,0-10,0-3 Year,2020,6-10 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Technical Degree,1937,Happy,Female,₹ 1449200, UI/UX Designer,Very Dissatisfied,Very satisfied,6-10,Married,STAFF-1937,No,1600%,Exceed Expectations,3,1%,11-20,0-3 Year,2022,11-20 Year,More than 10
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Doctoral Degree,Marketing,204,Abivalent,Female,₹ 915120, UI/UX Designer,Satisfied,Very Dissatisfied,6-10,Single,STAFF-204,Yes,1300%,Below Expectations,1,2%,0-10,0-3 Year,2020,6-10 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Doctoral Degree,Marketing,625,Happy,Female,₹ 450080,Human Resource,Satisfied,Very Dissatisfied,0,Single,STAFF-625,No,1600%,Exceed Expectations,4,1%,21-30,0-3 Year,2021,11-20 Year,
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,High School,Medical,682,Very happy,Female,₹ 600560,Network Engineer,Satisfied,Very Dissatisfied,0-5,Married,STAFF-682,Yes,2000%,Meet Expectations,4,0%,11-20,0-3 Year,2021,11-20 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Master's Degree,Human Resources,1312,Very happy,Female,₹ 459760,IT Project Manager,Very Dissatisfied,Very satisfied,6-10,Married,STAFF-1312,No,1200%,Meet Expectations,3,0%,0-10,0-3 Year,2022,6-10 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Master's Degree,Life Science,1172,Happy,Male,₹ 1307200,Software Developer,Very Dissatisfied,Very satisfied,6-10,Married,STAFF-1172,No,1200%,Exceed Expectations,1,1%,0-10,0-3 Year,2021,6-10 Year,0-5 Year Same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Master's Degree,Marketing,1221,Very happy,Male,₹ 549200,IT Project Manager,Dissatisfied,satisfied,6-10,Married,STAFF-1221,No,1400%,Meet Expectations,4,1%,0-10,More than 3,2021,6-10 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Master's Degree,Other,1443,Very happy,Male,₹ 2136240, UI/UX Designer,Satisfied,Very Dissatisfied,0-5,Single,STAFF-1443,No,1900%,Meet Expectations,2,2%,21-30,0-3 Year,2022,11-20 Year,
Over 55yr,No,Current Employees,Occassionaly,More than 15yr,Cybersecurity,Very Far,Master's Degree,Marketing,28,Happy,Male,₹ 1703440,Cybersecurity Analyst,Dissatisfied,satisfied,6-10,Divorced,STAFF-28,No,1100%,Exceed Expectations,3,0%,11-20,More than 3,2020,11-20 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,More than 15yr,Cybersecurity,Very Far,Master's Degree,Technical Degree,481,Unhappy,Male,₹ 579680,Sale Representative,Dissatisfied,satisfied,6-10,Single,STAFF-481,No,1100%,Outstanding,3,1%,11-20,0-3 Year,2021,11-20 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,More than 15yr,Data Engineering,Very Far,Bachelor's Degree,Life Science,425,Very happy,Male,₹ 1624640,Data Scientist,Satisfied,Very Dissatisfied,0-5,Divorced,STAFF-425,No,1800%,Meet Expectations,2,1%,21-30,0-3 Year,2020,More than 20,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,More than 15yr,Data Engineering,Very Far,Bachelor's Degree,Marketing,1196,Unhappy,Male,₹ 796880, UI/UX Designer,Very Satisfied,Dissatisfied,6-10,Married,STAFF-1196,No,1300%,Outstanding,1,1%,11-20,0-3 Year,2021,11-20 Year,0-10 Year same Role
Over 55yr,No,Current Employees,Occassionaly,More than 15yr,IT Operations,Very Far,Associates Degree,Medical,73,Very happy,Female,₹ 1211680,IT Project Manager,Dissatisfied,satisfied,0-5,Married,STAFF-73,No,1200%,Meet Expectations,4,0%,11-20,0-3 Year,2020,11-20 Year,More than 10
Over 55yr,No,Current Employees,Occassionaly,More than 15yr,IT Operations,Very Far,Master's Degree,Life Science,119,Abivalent,Male,₹ 1129200,Software Developer,Satisfied,Very Dissatisfied,0,Single,STAFF-119,No,2200%,Below Expectations,2,1%,21-30,0-3 Year,2020,More than 20,0-5 Year Same Role
Over 55yr,Yes,Ex-Employees,Frequently,0-5yr,Data Engineering,Near,Associates Degree,Life Science,355,Happy,Female,₹ 932160, UI/UX Designer,Very Satisfied,Dissatisfied,6-10,Married,STAFF-355,No,1100%,Exceed Expectations,4,0%,0-10,0-3 Year,2020,0-5 Year,0-5 Year Same Role
Over 55yr,Yes,Ex-Employees,Frequently,0-5yr,Data Engineering,Near,Bachelor's Degree,Other,1108,Abivalent,Male,₹ 239440, UI/UX Designer,Dissatisfied,satisfied,6-10,Married,STAFF-1108,No,2000%,Below Expectations,2,0%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
Over 55yr,Yes,Ex-Employees,Frequently,0-5yr,Data Engineering,Very Far,Bachelor's Degree,Other,142,Abivalent,Male,₹ 2156720,Database Administrator,Satisfied,Very Dissatisfied,6-10,Married,STAFF-142,Yes,1100%,Below Expectations,4,0%,0-10,0-3 Year,2020,6-10 Year,0-5 Year Same Role
Over 55yr,Yes,Ex-Employees,Frequently,5-15yr,Data Engineering,Very Far,Master's Degree,Other,1807,Unhappy,Male,₹ 496640,Software Developer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1807,No,1700%,Outstanding,4,1%,11-20,0-3 Year,2022,6-10 Year,0-5 Year Same Role
Over 55yr,Yes,Ex-Employees,No Travel,0-5yr,Data Engineering,Far,Master's Degree,Technical Degree,631,Abivalent,Male,₹ 1913120, UI/UX Designer,Very Satisfied,Dissatisfied,6-10,Divorced,STAFF-631,No,1200%,Below Expectations,3,0%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
Over 55yr,Yes,Ex-Employees,No Travel,0-5yr,Data Engineering,Very Far,Bachelor's Degree,Medical,514,Very happy,Female,₹ 274160, UI/UX Designer,Very Dissatisfied,Very satisfied,6-10,Single,STAFF-514,No,2300%,Meet Expectations,2,0%,0-10,More than 3,2021,0-5 Year,0-5 Year Same Role
Over 55yr,Yes,Ex-Employees,No Travel,5-15yr,Cybersecurity,Near,Bachelor's Degree,Life Science,283,Happy,Male,₹ 1962000, UI/UX Designer,Dissatisfied,satisfied,6-10,Single,STAFF-283,No,2200%,Exceed Expectations,4,3%,0-10,0-3 Year,2020,6-10 Year,0-5 Year Same Role
Over 55yr,Yes,Ex-Employees,Occassionaly,0-5yr,Data Engineering,Far,Associates Degree,Marketing,952,Very happy,Female,₹ 1503840,Software Developer,Satisfied,Very Dissatisfied,6-10,Single,STAFF-952,Yes,1800%,Meet Expectations,3,3%,0-10,0-3 Year,2021,0-5 Year,0-5 Year Same Role
Over 55yr,Yes,Ex-Employees,Occassionaly,0-5yr,Data Engineering,Far,Master's Degree,Other,1905,Abivalent,Male,₹ 1156800, UI/UX Designer,Satisfied,Very Dissatisfied,6-10,Single,STAFF-1905,No,2300%,Below Expectations,4,1%,0-10,0-3 Year,2022,0-5 Year,0-5 Year Same Role
